ID,NAME,YEAR,MONTH,DAY,HOUR,LAT,LONG,STATUS,CATEGORY,WIND,PRESSURE,TROPICALSTORM_FORCE_DIAMETER,HURRICANE_FORCE_DIAMETER
GUSTAV200209,Gustav,2002,9,11,6,36.8,-73,Tropical Storm,NA,60,977,NA,NA
GUSTAV200209,Gustav,2002,9,11,12,38,-70.8,Hurricane,1,70,971,NA,NA
GUSTAV200209,Gustav,2002,9,11,18,40.3,-66.8,Hurricane,2,85,964,NA,NA
GUSTAV200209,Gustav,2002,9,12,0,43.1,-62.8,Hurricane,1,80,962,NA,NA
HANNA200209,Hanna,2002,9,12,0,26.3,-86.6,Tropical Depression,NA,30,1001,NA,NA
GUSTAV200209,Gustav,2002,9,12,4,45.3,-60.8,Hurricane,1,80,960,NA,NA
GUSTAV200209,Gustav,2002,9,12,4,45.6,-60.4,Hurricane,1,80,960,NA,NA
GUSTAV200209,Gustav,2002,9,12,6,46.5,-59.6,Hurricane,1,75,960,NA,NA
HANNA200209,Hanna,2002,9,12,6,26.7,-86.4,Tropical Storm,NA,35,1001,NA,NA
GUSTAV200209,Gustav,2002,9,12,9,47.6,-58.6,Hurricane,1,65,963,NA,NA
GUSTAV200209,Gustav,2002,9,12,12,48.6,-57.7,Extratropical,NA,60,965,NA,NA
HANNA200209,Hanna,2002,9,12,12,27,-86.7,Tropical Storm,NA,35,1001,NA,NA
GUSTAV200209,Gustav,2002,9,12,18,50.1,-55.5,Extratropical,NA,60,967,NA,NA
HANNA200209,Hanna,2002,9,12,18,27.1,-87.5,Tropical Storm,NA,35,1001,NA,NA
GUSTAV200209,Gustav,2002,9,13,0,51,-54,Extratropical,NA,55,968,NA,NA
HANNA200209,Hanna,2002,9,13,0,26.7,-88,Tropical Storm,NA,35,1001,NA,NA
GUSTAV200209,Gustav,2002,9,13,6,52.5,-52.5,Extratropical,NA,50,968,NA,NA
HANNA200209,Hanna,2002,9,13,6,26.9,-88.8,Tropical Storm,NA,40,1002,NA,NA
GUSTAV200209,Gustav,2002,9,13,12,54.5,-51.4,Extratropical,NA,45,972,NA,NA
HANNA200209,Hanna,2002,9,13,12,27.4,-89.3,Tropical Storm,NA,45,1002,NA,NA
GUSTAV200209,Gustav,2002,9,13,18,56,-49.5,Extratropical,NA,45,976,NA,NA
HANNA200209,Hanna,2002,9,13,18,27.7,-89.3,Tropical Storm,NA,45,1003,NA,NA
GUSTAV200209,Gustav,2002,9,14,0,57,-51.5,Extratropical,NA,40,982,NA,NA
HANNA200209,Hanna,2002,9,14,0,28,-89.2,Tropical Storm,NA,50,1001,NA,NA
GUSTAV200209,Gustav,2002,9,14,6,58,-52.5,Extratropical,NA,35,984,NA,NA
HANNA200209,Hanna,2002,9,14,6,28.7,-89.1,Tropical Storm,NA,50,1003,NA,NA
HANNA200209,Hanna,2002,9,14,8,29.1,-89.1,Tropical Storm,NA,50,1003,NA,NA
GUSTAV200209,Gustav,2002,9,14,12,59.5,-53.5,Extratropical,NA,30,989,NA,NA
HANNA200209,Hanna,2002,9,14,12,30,-88.8,Tropical Storm,NA,50,1003,NA,NA
HANNA200209,Hanna,2002,9,14,15,30.4,-88.4,Tropical Storm,NA,50,1002,NA,NA
GUSTAV200209,Gustav,2002,9,14,18,61,-54,Extratropical,NA,30,992,NA,NA
HANNA200209,Hanna,2002,9,14,18,30.8,-88,Tropical Depression,NA,30,1005,NA,NA
ISIDORE200209,Isidore,2002,9,14,18,10,-60.5,Tropical Depression,NA,25,1009,NA,NA
GUSTAV200209,Gustav,2002,9,15,0,62.5,-54.5,Extratropical,NA,20,998,NA,NA
HANNA200209,Hanna,2002,9,15,0,31.5,-87,Tropical Depression,NA,20,1009,NA,NA
ISIDORE200209,Isidore,2002,9,15,0,10.2,-62.4,Tropical Depression,NA,25,1009,NA,NA
HANNA200209,Hanna,2002,9,15,6,32,-86,Tropical Depression,NA,20,1011,NA,NA
ISIDORE200209,Isidore,2002,9,15,6,10.6,-64.3,Tropical Depression,NA,25,1009,NA,NA
HANNA200209,Hanna,2002,9,15,12,33,-85,Tropical Depression,NA,20,1014,NA,NA
ISIDORE200209,Isidore,2002,9,15,12,11.2,-66.4,Tropical Depression,NA,25,1009,NA,NA
ISIDORE200209,Isidore,2002,9,15,18,12.3,-68.5,Tropical Wave,NA,25,1009,NA,NA
ISIDORE200209,Isidore,2002,9,16,0,14.2,-70.5,Tropical Wave,NA,20,1009,NA,NA
ISIDORE200209,Isidore,2002,9,16,6,15,-71.9,Tropical Wave,NA,20,1008,NA,NA
ISIDORE200209,Isidore,2002,9,16,12,15.5,-73.2,Tropical Wave,NA,20,1008,NA,NA
ISIDORE200209,Isidore,2002,9,16,18,15.7,-74.5,Tropical Wave,NA,20,1008,NA,NA
ISIDORE200209,Isidore,2002,9,17,0,15.8,-75.3,Tropical Wave,NA,25,1008,NA,NA
ISIDORE200209,Isidore,2002,9,17,6,15.8,-76.1,Tropical Wave,NA,25,1008,NA,NA
ISIDORE200209,Isidore,2002,9,17,12,15.9,-76.8,Tropical Depression,NA,30,1008,NA,NA
JOSEPHINE200209,Josephine,2002,9,17,12,32.7,-52.4,Tropical Depression,NA,30,1016,NA,NA
ISIDORE200209,Isidore,2002,9,17,18,16.3,-77.4,Tropical Depression,NA,30,1006,NA,NA
JOSEPHINE200209,Josephine,2002,9,17,18,33.2,-52.7,Tropical Depression,NA,30,1015,NA,NA
ISIDORE200209,Isidore,2002,9,18,0,16.7,-77.7,Tropical Depression,NA,30,1006,NA,NA
JOSEPHINE200209,Josephine,2002,9,18,0,33.7,-52.7,Tropical Depression,NA,30,1014,NA,NA
ISIDORE200209,Isidore,2002,9,18,6,17.1,-78.1,Tropical Storm,NA,35,1006,NA,NA
JOSEPHINE200209,Josephine,2002,9,18,6,34.7,-52.7,Tropical Storm,NA,35,1009,NA,NA
ISIDORE200209,Isidore,2002,9,18,12,17.7,-78.5,Tropical Storm,NA,40,1004,NA,NA
JOSEPHINE200209,Josephine,2002,9,18,12,35.5,-52,Tropical Storm,NA,35,1009,NA,NA
ISIDORE200209,Isidore,2002,9,18,18,18.7,-78.6,Tropical Storm,NA,45,1001,NA,NA
JOSEPHINE200209,Josephine,2002,9,18,18,36.6,-50.5,Tropical Storm,NA,35,1009,NA,NA
ISIDORE200209,Isidore,2002,9,19,0,19.3,-79.3,Tropical Storm,NA,50,998,NA,NA
JOSEPHINE200209,Josephine,2002,9,19,0,38,-48.8,Tropical Storm,NA,35,1009,NA,NA
ISIDORE200209,Isidore,2002,9,19,6,19.7,-80.4,Tropical Storm,NA,50,990,NA,NA
JOSEPHINE200209,Josephine,2002,9,19,6,39.5,-46.7,Tropical Storm,NA,35,1009,NA,NA
ISIDORE200209,Isidore,2002,9,19,12,19.9,-80.9,Tropical Storm,NA,60,990,NA,NA
JOSEPHINE200209,Josephine,2002,9,19,12,41.5,-43.3,Extratropical,NA,50,1004,NA,NA
ISIDORE200209,Isidore,2002,9,19,18,20.4,-81.7,Hurricane,1,65,983,NA,NA
ISIDORE200209,Isidore,2002,9,20,0,20.7,-82.3,Hurricane,1,75,979,NA,NA
ISIDORE200209,Isidore,2002,9,20,6,21.1,-83,Hurricane,2,90,967,NA,NA
ISIDORE200209,Isidore,2002,9,20,12,21.5,-83.5,Hurricane,2,85,966,NA,NA
ISIDORE200209,Isidore,2002,9,20,18,21.8,-84,Hurricane,1,75,965,NA,NA
KYLE200210,Kyle,2002,9,20,18,28.3,-51.8,Subtropical Depression,NA,25,1007,NA,NA
ISIDORE200209,Isidore,2002,9,20,21,22,-84.1,Hurricane,1,75,964,NA,NA
ISIDORE200209,Isidore,2002,9,21,0,22.1,-84.3,Hurricane,1,75,964,NA,NA
KYLE200210,Kyle,2002,9,21,0,29.3,-51.4,Subtropical Depression,NA,30,1007,NA,NA
ISIDORE200209,Isidore,2002,9,21,6,22.3,-85.1,Hurricane,2,85,964,NA,NA
KYLE200210,Kyle,2002,9,21,6,30.4,-51.6,Subtropical Storm,NA,35,1007,NA,NA
ISIDORE200209,Isidore,2002,9,21,12,22,-85.8,Hurricane,3,100,955,NA,NA
KYLE200210,Kyle,2002,9,21,12,31,-51.6,Subtropical Storm,NA,35,1007,NA,NA
ISIDORE200209,Isidore,2002,9,21,18,21.9,-86.1,Hurricane,3,110,946,NA,NA
KYLE200210,Kyle,2002,9,21,18,31.7,-51.3,Subtropical Storm,NA,40,1006,NA,NA
LILI200210,Lili,2002,9,21,18,10.2,-44.6,Tropical Depression,NA,25,1009,NA,NA
ISIDORE200209,Isidore,2002,9,22,0,22.1,-86.5,Hurricane,3,110,947,NA,NA
KYLE200210,Kyle,2002,9,22,0,32.4,-50.9,Subtropical Storm,NA,45,1004,NA,NA
LILI200210,Lili,2002,9,22,0,10.3,-46.5,Tropical Depression,NA,30,1007,NA,NA
ISIDORE200209,Isidore,2002,9,22,6,22,-87.4,Hurricane,3,110,936,NA,NA
KYLE200210,Kyle,2002,9,22,6,32.8,-50.5,Subtropical Storm,NA,40,1006,NA,NA
LILI200210,Lili,2002,9,22,6,10.8,-48.5,Tropical Depression,NA,30,1006,NA,NA
ISIDORE200209,Isidore,2002,9,22,12,21.9,-88.2,Hurricane,3,110,934,NA,NA
KYLE200210,Kyle,2002,9,22,12,33.2,-49.9,Subtropical Storm,NA,40,1006,NA,NA
LILI200210,Lili,2002,9,22,12,11.2,-50.4,Tropical Depression,NA,30,1006,NA,NA
ISIDORE200209,Isidore,2002,9,22,18,21.6,-88.9,Hurricane,3,110,935,NA,NA
KYLE200210,Kyle,2002,9,22,18,33.3,-49.5,Subtropical Storm,NA,40,1006,NA,NA
LILI200210,Lili,2002,9,22,18,11.8,-52.2,Tropical Depression,NA,30,1005,NA,NA
ISIDORE200209,Isidore,2002,9,22,21,21.3,-89.3,Hurricane,3,110,936,NA,NA
ISIDORE200209,Isidore,2002,9,23,0,21,-89.4,Hurricane,3,100,950,NA,NA
KYLE200210,Kyle,2002,9,23,0,33.2,-49.1,Tropical Storm,NA,35,1007,NA,NA
LILI200210,Lili,2002,9,23,0,12.1,-54.6,Tropical Storm,NA,35,1005,NA,NA
ISIDORE200209,Isidore,2002,9,23,6,20.6,-89.6,Hurricane,1,70,952,NA,NA
KYLE200210,Kyle,2002,9,23,6,32.7,-49.4,Tropical Storm,NA,35,1007,NA,NA
LILI200210,Lili,2002,9,23,6,12.2,-56.8,Tropical Storm,NA,40,1005,NA,NA
ISIDORE200209,Isidore,2002,9,23,12,20.1,-89.6,Tropical Storm,NA,60,960,NA,NA
KYLE200210,Kyle,2002,9,23,12,32.3,-49.5,Tropical Storm,NA,35,1005,NA,NA
LILI200210,Lili,2002,9,23,12,12.4,-58.7,Tropical Storm,NA,45,1004,NA,NA
ISIDORE200209,Isidore,2002,9,23,18,20.3,-89.4,Tropical Storm,NA,50,968,NA,NA
KYLE200210,Kyle,2002,9,23,18,31.9,-49.6,Tropical Storm,NA,40,1003,NA,NA
LILI200210,Lili,2002,9,23,18,12.5,-60.4,Tropical Storm,NA,50,1005,NA,NA
ISIDORE200209,Isidore,2002,9,24,0,20.5,-89.3,Tropical Storm,NA,35,980,NA,NA
KYLE200210,Kyle,2002,9,24,0,31.4,-50,Tropical Storm,NA,40,1003,NA,NA
LILI200210,Lili,2002,9,24,0,12.7,-62.1,Tropical Storm,NA,50,1006,NA,NA
ISIDORE200209,Isidore,2002,9,24,6,21,-89.5,Tropical Storm,NA,45,985,NA,NA
KYLE200210,Kyle,2002,9,24,6,31,-50.4,Tropical Storm,NA,45,1000,NA,NA
LILI200210,Lili,2002,9,24,6,12.8,-63.7,Tropical Storm,NA,50,1006,NA,NA
ISIDORE200209,Isidore,2002,9,24,12,21.7,-89.7,Tropical Storm,NA,50,987,NA,NA
KYLE200210,Kyle,2002,9,24,12,30.6,-50.7,Tropical Storm,NA,50,997,NA,NA
LILI200210,Lili,2002,9,24,12,13,-64.9,Tropical Storm,NA,60,1004,NA,NA
ISIDORE200209,Isidore,2002,9,24,18,22.1,-89.8,Tropical Storm,NA,50,988,NA,NA
KYLE200210,Kyle,2002,9,24,18,30.3,-51.1,Tropical Storm,NA,55,994,NA,NA
LILI200210,Lili,2002,9,24,18,13.2,-66,Tropical Storm,NA,50,1007,NA,NA
ISIDORE200209,Isidore,2002,9,25,0,23,-89.7,Tropical Storm,NA,50,987,NA,NA
KYLE200210,Kyle,2002,9,25,0,30,-52.1,Tropical Storm,NA,55,994,NA,NA
LILI200210,Lili,2002,9,25,0,13.5,-66.9,Tropical Storm,NA,35,1008,NA,NA
ISIDORE200209,Isidore,2002,9,25,6,24.2,-89.7,Tropical Storm,NA,50,987,NA,NA
KYLE200210,Kyle,2002,9,25,6,29.7,-53.7,Tropical Storm,NA,55,994,NA,NA
LILI200210,Lili,2002,9,25,6,13.7,-67.5,Tropical Storm,NA,35,1008,NA,NA
ISIDORE200209,Isidore,2002,9,25,12,25.4,-90.2,Tropical Storm,NA,50,990,NA,NA
KYLE200210,Kyle,2002,9,25,12,29.3,-54.4,Tropical Storm,NA,60,990,NA,NA
LILI200210,Lili,2002,9,25,12,14,-68.2,Tropical Wave,NA,40,1008,NA,NA
ISIDORE200209,Isidore,2002,9,25,18,26.3,-90.4,Tropical Storm,NA,55,988,NA,NA
KYLE200210,Kyle,2002,9,25,18,29,-55.3,Hurricane,1,65,987,NA,NA
LILI200210,Lili,2002,9,25,18,14.2,-68.9,Tropical Wave,NA,40,1007,NA,NA
ISIDORE200209,Isidore,2002,9,26,0,27.5,-90.3,Tropical Storm,NA,55,989,NA,NA
KYLE200210,Kyle,2002,9,26,0,28.6,-56.6,Hurricane,1,65,987,NA,NA
LILI200210,Lili,2002,9,26,0,14.5,-69.8,Tropical Wave,NA,35,1007,NA,NA
ISIDORE200209,Isidore,2002,9,26,6,29.1,-90.3,Tropical Storm,NA,55,984,NA,NA
KYLE200210,Kyle,2002,9,26,6,28.2,-57.5,Hurricane,1,70,984,NA,NA
LILI200210,Lili,2002,9,26,6,14.9,-71,Tropical Wave,NA,35,1007,NA,NA
ISIDORE200209,Isidore,2002,9,26,12,30,-89.9,Tropical Storm,NA,55,985,NA,NA
KYLE200210,Kyle,2002,9,26,12,27.9,-58.3,Hurricane,1,75,982,NA,NA
LILI200210,Lili,2002,9,26,12,15.3,-72.2,Tropical Wave,NA,30,1007,NA,NA
ISIDORE200209,Isidore,2002,9,26,18,32.2,-89.8,Tropical Storm,NA,40,988,NA,NA
KYLE200210,Kyle,2002,9,26,18,27.8,-59,Hurricane,1,75,981,NA,NA
LILI200210,Lili,2002,9,26,18,15.6,-73,Tropical Wave,NA,30,1006,NA,NA
ISIDORE200209,Isidore,2002,9,27,0,33,-89,Tropical Depression,NA,20,992,NA,NA
KYLE200210,Kyle,2002,9,27,0,27.5,-59.5,Hurricane,1,75,980,NA,NA
LILI200210,Lili,2002,9,27,0,15.7,-73.5,Tropical Depression,NA,30,1006,NA,NA
ISIDORE200209,Isidore,2002,9,27,6,35,-86.5,Tropical Depression,NA,20,995,NA,NA
KYLE200210,Kyle,2002,9,27,6,27.1,-60,Hurricane,1,75,982,NA,NA
LILI200210,Lili,2002,9,27,6,15.9,-74,Tropical Depression,NA,30,1006,NA,NA
ISIDORE200209,Isidore,2002,9,27,12,39.1,-82.9,Tropical Depression,NA,20,998,NA,NA
KYLE200210,Kyle,2002,9,27,12,27,-60.4,Hurricane,1,75,982,NA,NA
LILI200210,Lili,2002,9,27,12,16.1,-74.6,Tropical Storm,NA,35,1003,NA,NA
ISIDORE200209,Isidore,2002,9,27,18,40.9,-79.5,Extratropical,NA,20,999,NA,NA
KYLE200210,Kyle,2002,9,27,18,26.8,-60.8,Hurricane,1,70,984,NA,NA
LILI200210,Lili,2002,9,27,18,16.7,-75,Tropical Storm,NA,40,1004,NA,NA
KYLE200210,Kyle,2002,9,28,0,26.5,-61.4,Hurricane,1,70,984,NA,NA
LILI200210,Lili,2002,9,28,0,17.4,-75.1,Tropical Storm,NA,45,999,NA,NA
KYLE200210,Kyle,2002,9,28,6,26.3,-62.3,Hurricane,1,65,987,NA,NA
LILI200210,Lili,2002,9,28,6,17.5,-75.6,Tropical Storm,NA,45,999,NA,NA
KYLE200210,Kyle,2002,9,28,12,26.5,-62.9,Tropical Storm,NA,60,990,NA,NA
LILI200210,Lili,2002,9,28,12,18.1,-75.4,Tropical Storm,NA,45,1002,NA,NA
KYLE200210,Kyle,2002,9,28,18,26.7,-63.2,Tropical Storm,NA,50,997,NA,NA
LILI200210,Lili,2002,9,28,18,18.5,-75.7,Tropical Storm,NA,45,1003,NA,NA
KYLE200210,Kyle,2002,9,29,0,27.1,-63.7,Tropical Storm,NA,45,1000,NA,NA
LILI200210,Lili,2002,9,29,0,18.8,-76.1,Tropical Storm,NA,45,1001,NA,NA
KYLE200210,Kyle,2002,9,29,6,27.2,-64.4,Tropical Storm,NA,40,1002,NA,NA
LILI200210,Lili,2002,9,29,6,18.8,-76.8,Tropical Storm,NA,40,999,NA,NA
KYLE200210,Kyle,2002,9,29,12,27.7,-64.7,Tropical Storm,NA,40,1002,NA,NA
LILI200210,Lili,2002,9,29,12,18.7,-77.2,Tropical Storm,NA,45,994,NA,NA
KYLE200210,Kyle,2002,9,29,18,28.1,-64.7,Tropical Storm,NA,40,1002,NA,NA
LILI200210,Lili,2002,9,29,18,18.7,-77.6,Tropical Storm,NA,50,994,NA,NA
KYLE200210,Kyle,2002,9,30,0,28.7,-64.6,Tropical Storm,NA,40,1002,NA,NA
LILI200210,Lili,2002,9,30,0,19,-78.1,Tropical Storm,NA,55,993,NA,NA
KYLE200210,Kyle,2002,9,30,6,29.1,-64.7,Tropical Storm,NA,35,1003,NA,NA
LILI200210,Lili,2002,9,30,6,19.1,-78.7,Tropical Storm,NA,60,990,NA,NA
KYLE200210,Kyle,2002,9,30,12,29,-65.5,Tropical Storm,NA,35,1004,NA,NA
LILI200210,Lili,2002,9,30,12,19.6,-79.6,Hurricane,1,65,986,NA,NA
LILI200210,Lili,2002,9,30,14,19.7,-79.8,Hurricane,1,65,986,NA,NA
KYLE200210,Kyle,2002,9,30,18,27.8,-66.7,Tropical Depression,NA,30,1005,NA,NA
LILI200210,Lili,2002,9,30,18,20,-80.3,Hurricane,1,65,984,NA,NA
KYLE200210,Kyle,2002,10,1,0,28.2,-66.8,Tropical Depression,NA,30,1005,NA,NA
LILI200210,Lili,2002,10,1,0,20.5,-81.1,Hurricane,1,70,978,NA,NA
KYLE200210,Kyle,2002,10,1,6,28.5,-66.8,Tropical Depression,NA,30,1008,NA,NA
LILI200210,Lili,2002,10,1,6,21,-82.2,Hurricane,1,75,970,NA,NA
LILI200210,Lili,2002,10,1,11,21.3,-83,Hurricane,2,90,971,NA,NA
KYLE200210,Kyle,2002,10,1,12,28.5,-67.2,Tropical Storm,NA,35,1005,NA,NA
LILI200210,Lili,2002,10,1,12,21.6,-83.2,Hurricane,2,90,971,NA,NA
LILI200210,Lili,2002,10,1,14,22.1,-84,Hurricane,2,90,971,NA,NA
KYLE200210,Kyle,2002,10,1,18,28.5,-67.5,Tropical Storm,NA,40,1002,NA,NA
LILI200210,Lili,2002,10,1,18,22.4,-84.4,Hurricane,2,90,971,NA,NA
KYLE200210,Kyle,2002,10,2,0,28.4,-67.7,Tropical Storm,NA,45,1000,NA,NA
LILI200210,Lili,2002,10,2,0,23,-85.7,Hurricane,2,90,967,NA,NA
KYLE200210,Kyle,2002,10,2,6,28.5,-67.8,Tropical Storm,NA,45,1000,NA,NA
LILI200210,Lili,2002,10,2,6,23.6,-87.2,Hurricane,3,100,962,NA,NA
KYLE200210,Kyle,2002,10,2,12,28.8,-67.6,Tropical Storm,NA,50,997,NA,NA
LILI200210,Lili,2002,10,2,12,24.4,-88.3,Hurricane,3,110,952,NA,NA
KYLE200210,Kyle,2002,10,2,18,29,-66.9,Tropical Storm,NA,55,994,NA,NA
LILI200210,Lili,2002,10,2,18,25.4,-89.5,Hurricane,4,120,941,NA,NA
LILI200210,Lili,2002,10,2,20,25.9,-89.9,Hurricane,4,125,938,NA,NA
KYLE200210,Kyle,2002,10,3,0,29.1,-66.7,Tropical Storm,NA,55,994,NA,NA
LILI200210,Lili,2002,10,3,0,26.7,-90.3,Hurricane,4,125,940,NA,NA
KYLE200210,Kyle,2002,10,3,6,29,-66.6,Tropical Storm,NA,55,994,NA,NA
LILI200210,Lili,2002,10,3,6,28.1,-91.4,Hurricane,3,105,957,NA,NA
KYLE200210,Kyle,2002,10,3,12,29,-67.2,Tropical Storm,NA,50,1000,NA,NA
LILI200210,Lili,2002,10,3,12,29.2,-92.1,Hurricane,1,80,962,NA,NA
LILI200210,Lili,2002,10,3,13,29.5,-92.2,Hurricane,1,80,963,NA,NA
KYLE200210,Kyle,2002,10,3,18,29.3,-67.7,Tropical Storm,NA,45,1000,NA,NA
LILI200210,Lili,2002,10,3,18,30.5,-92.4,Tropical Storm,NA,60,976,NA,NA
KYLE200210,Kyle,2002,10,4,0,29.4,-68,Tropical Storm,NA,45,1000,NA,NA
LILI200210,Lili,2002,10,4,0,31.9,-92.1,Tropical Storm,NA,40,985,NA,NA
KYLE200210,Kyle,2002,10,4,6,29.6,-68.4,Tropical Storm,NA,35,1000,NA,NA
LILI200210,Lili,2002,10,4,6,33.5,-91.4,Tropical Depression,NA,30,994,NA,NA
KYLE200210,Kyle,2002,10,4,12,30.1,-69.5,Tropical Storm,NA,35,1004,NA,NA
LILI200210,Lili,2002,10,4,12,35.8,-90,Tropical Depression,NA,25,997,NA,NA
KYLE200210,Kyle,2002,10,4,18,30.6,-70.2,Tropical Storm,NA,35,1004,NA,NA
KYLE200210,Kyle,2002,10,5,0,31.1,-70.9,Tropical Storm,NA,35,1004,NA,NA
KYLE200210,Kyle,2002,10,5,6,31.6,-71.6,Tropical Depression,NA,30,1006,NA,NA
KYLE200210,Kyle,2002,10,5,12,32.3,-71.3,Tropical Depression,NA,30,1005,NA,NA
KYLE200210,Kyle,2002,10,5,18,32.9,-70.8,Tropical Depression,NA,30,1005,NA,NA
KYLE200210,Kyle,2002,10,6,0,33.2,-70.1,Tropical Depression,NA,30,1006,NA,NA
KYLE200210,Kyle,2002,10,6,6,33.6,-69.7,Tropical Depression,NA,30,1008,NA,NA
KYLE200210,Kyle,2002,10,6,12,33.3,-69.7,Tropical Storm,NA,35,1007,NA,NA
KYLE200210,Kyle,2002,10,6,18,32.8,-69.7,Tropical Storm,NA,35,1006,NA,NA
KYLE200210,Kyle,2002,10,7,0,32.6,-69.7,Tropical Storm,NA,35,1006,NA,NA
KYLE200210,Kyle,2002,10,7,6,32.6,-70.4,Tropical Storm,NA,35,1006,NA,NA
KYLE200210,Kyle,2002,10,7,12,32.6,-70.8,Tropical Storm,NA,35,1006,NA,NA
KYLE200210,Kyle,2002,10,7,18,32.7,-70.9,Tropical Storm,NA,35,1006,NA,NA
KYLE200210,Kyle,2002,10,8,0,32.6,-71,Tropical Storm,NA,35,1006,NA,NA
KYLE200210,Kyle,2002,10,8,6,32.1,-71.2,Tropical Storm,NA,35,1006,NA,NA
KYLE200210,Kyle,2002,10,8,12,31.4,-71.3,Tropical Storm,NA,35,1006,NA,NA
KYLE200210,Kyle,2002,10,8,18,30.7,-71.9,Tropical Depression,NA,30,1009,NA,NA
KYLE200210,Kyle,2002,10,9,0,29.8,-72.4,Tropical Depression,NA,30,1010,NA,NA
KYLE200210,Kyle,2002,10,9,6,29,-73.3,Tropical Depression,NA,30,1009,NA,NA
KYLE200210,Kyle,2002,10,9,12,28.7,-74,Tropical Depression,NA,30,1010,NA,NA
KYLE200210,Kyle,2002,10,9,18,28.5,-74.8,Tropical Depression,NA,25,1011,NA,NA
KYLE200210,Kyle,2002,10,10,0,28.4,-75.8,Tropical Depression,NA,25,1010,NA,NA
KYLE200210,Kyle,2002,10,10,6,28.3,-77,Tropical Depression,NA,25,1010,NA,NA
KYLE200210,Kyle,2002,10,10,12,28.4,-78.1,Tropical Depression,NA,25,1010,NA,NA
KYLE200210,Kyle,2002,10,10,18,28.9,-79.5,Tropical Depression,NA,30,1010,NA,NA
KYLE200210,Kyle,2002,10,11,0,29.8,-80.2,Tropical Depression,NA,30,1009,NA,NA
KYLE200210,Kyle,2002,10,11,6,30.7,-80.8,Tropical Storm,NA,35,1008,NA,NA
KYLE200210,Kyle,2002,10,11,12,31.8,-80.7,Tropical Storm,NA,35,1008,NA,NA
KYLE200210,Kyle,2002,10,11,17,33,-79.5,Tropical Storm,NA,35,1011,NA,NA
KYLE200210,Kyle,2002,10,11,18,33.2,-79.3,Tropical Storm,NA,35,1011,NA,NA
KYLE200210,Kyle,2002,10,11,22,33.9,-78.4,Tropical Storm,NA,35,1011,NA,NA
KYLE200210,Kyle,2002,10,12,0,34.2,-78,Tropical Depression,NA,30,1012,NA,NA
KYLE200210,Kyle,2002,10,12,6,35.4,-75.9,Tropical Storm,NA,40,1009,NA,NA
KYLE200210,Kyle,2002,10,12,12,36.7,-74.1,Tropical Storm,NA,40,1009,NA,NA
AL200210,AL142002,2002,10,14,12,16.9,-82.6,Tropical Depression,NA,30,1008,NA,NA
AL200210,AL142002,2002,10,14,18,17.2,-83.1,Tropical Depression,NA,30,1005,NA,NA
AL200210,AL142002,2002,10,15,0,17.1,-83.2,Tropical Depression,NA,30,1004,NA,NA
AL200210,AL142002,2002,10,15,6,17.5,-83,Tropical Depression,NA,30,1004,NA,NA
AL200210,AL142002,2002,10,15,12,17.9,-82.8,Tropical Depression,NA,30,1004,NA,NA
AL200210,AL142002,2002,10,15,18,18.6,-82.5,Tropical Depression,NA,30,1002,NA,NA
AL200210,AL142002,2002,10,16,0,19.7,-82.2,Tropical Depression,NA,30,1003,NA,NA
AL200210,AL142002,2002,10,16,6,20.5,-81.6,Tropical Depression,NA,30,1003,NA,NA
AL200210,AL142002,2002,10,16,12,21.5,-81,Tropical Depression,NA,30,1005,NA,NA
AL200210,AL142002,2002,10,16,16,22,-80.7,Tropical Depression,NA,25,1006,NA,NA
AL200210,AL142002,2002,10,16,18,22.4,-80.5,Tropical Depression,NA,25,1006,NA,NA
ANA200304,Ana,2003,4,18,0,29.1,-66.2,Extratropical,NA,30,1008,NA,NA
ANA200304,Ana,2003,4,18,6,29.9,-66,Extratropical,NA,30,1008,NA,NA
ANA200304,Ana,2003,4,18,12,30.8,-65.8,Extratropical,NA,30,1008,NA,NA
ANA200304,Ana,2003,4,18,18,31.9,-66.3,Extratropical,NA,30,1007,NA,NA
ANA200304,Ana,2003,4,19,0,33,-66.9,Extratropical,NA,30,1007,NA,NA
ANA200304,Ana,2003,4,19,6,33.8,-67.6,Extratropical,NA,35,1006,NA,NA
ANA200304,Ana,2003,4,19,12,34.5,-68.6,Extratropical,NA,35,1006,NA,NA
ANA200304,Ana,2003,4,19,18,34.3,-69.1,Extratropical,NA,35,1006,NA,NA
ANA200304,Ana,2003,4,20,0,33.6,-69,Extratropical,NA,40,1005,NA,NA
ANA200304,Ana,2003,4,20,6,32.7,-68.9,Subtropical Storm,NA,40,1003,NA,NA
ANA200304,Ana,2003,4,20,12,32,-68.2,Subtropical Storm,NA,45,1000,NA,NA
ANA200304,Ana,2003,4,20,18,31.7,-67.3,Subtropical Storm,NA,45,998,NA,NA
ANA200304,Ana,2003,4,21,0,31.4,-66.4,Tropical Storm,NA,50,995,NA,NA
ANA200304,Ana,2003,4,21,6,30.6,-65.8,Tropical Storm,NA,50,995,NA,NA
ANA200304,Ana,2003,4,21,12,30,-64.8,Tropical Storm,NA,50,995,NA,NA
ANA200304,Ana,2003,4,21,18,29.4,-63.1,Tropical Storm,NA,50,994,NA,NA
ANA200304,Ana,2003,4,22,0,29.4,-61.5,Tropical Storm,NA,50,994,NA,NA
